year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,8,1,1316,16,1526,17,0,UA,N404UA,248,EWR,PHX,290,2133,13,16
2014,8,1,855,0,1216,14,0,UA,N804UA,253,EWR,SEA,315,2402,8,55
2014,8,1,1258,-1,1617,30,0,UA,N475UA,255,LGA,IAH,194,1416,12,58
2014,8,1,1608,38,2044,117,0,UA,N590UA,257,JFK,SFO,365,2586,16,8
2014,8,1,1241,41,1343,31,0,UA,N449UA,260,EWR,BOS,36,200,12,41
2014,8,1,1649,117,1754,110,0,UA,N401UA,261,EWR,BOS,42,200,16,49
2014,8,1,813,13,944,5,0,UA,N483UA,271,EWR,CLE,60,404,8,13
2014,8,1,2117,8,4,-7,0,UA,N406UA,277,EWR,TPA,143,997,21,17
2014,8,1,1310,-5,1513,1,0,US,N669AW,1791,EWR,CLT,94,529,13,10
2014,8,1,1838,99,2046,94,0,US,N118US,1798,JFK,CLT,97,541,18,38
2014,8,1,1600,11,1822,22,0,US,N672AW,1837,LGA,CLT,87,544,16,0
2014,8,1,1456,-4,1743,41,0,US,N621AW,1840,EWR,CLT,83,529,14,56
2014,8,1,1257,2,1538,40,0,US,N576UW,1843,LGA,CLT,94,544,12,57
2014,8,1,1934,146,2126,128,0,US,N544UW,1851,LGA,CLT,92,544,19,34
2014,8,1,951,-8,1200,-3,0,US,N747UW,1882,LGA,CLT,96,544,9,51
2014,8,1,1659,84,1836,90,0,US,N836AW,1896,LGA,PHL,40,96,16,59
2014,8,1,1444,-6,1730,33,0,US,N582UW,1908,LGA,CLT,97,544,14,44
2014,8,1,624,-6,822,-5,0,US,N509AY,1951,LGA,CLT,92,544,6,24
2014,8,1,503,3,711,23,0,US,N104UW,1984,EWR,CLT,104,529,5,3
2014,8,1,800,1,1000,5,0,US,N567UW,2065,LGA,CLT,97,544,8,0
2014,8,1,1248,48,1528,94,0,US,N640AW,2069,JFK,CLT,103,541,12,48
2014,8,1,839,-1,1042,1,0,US,N742PS,2071,LGA,CLT,94,544,8,39
2014,8,1,638,8,827,-1,0,US,N546UW,2085,EWR,CLT,87,529,6,38
2014,8,1,1830,50,1951,53,0,US,N956UW,2089,LGA,PHL,38,96,18,30
2014,8,1,551,-9,654,-6,0,US,N959UW,2134,LGA,BOS,40,184,5,51
2014,8,1,653,-7,803,-3,0,US,N949UW,2136,LGA,BOS,42,184,6,53
2014,8,1,752,-8,850,-13,0,US,N967UW,2138,LGA,BOS,38,184,7,52
2014,8,1,852,-8,951,-27,0,US,N948UW,2140,LGA,BOS,40,184,8,52
2014,8,1,1055,-5,1155,-16,0,US,N949UW,2144,LGA,BOS,41,184,10,55
2014,8,1,1154,-6,1257,-13,0,US,N967UW,2146,LGA,BOS,35,184,11,54
2014,8,1,1253,-7,1438,26,0,US,N948UW,2148,LGA,BOS,32,184,12,53
2014,8,1,1510,10,1658,46,0,US,N949UW,2152,LGA,BOS,43,184,15,10
2014,8,1,1655,55,1909,110,0,US,N967UW,2154,LGA,BOS,64,184,16,55
2014,8,1,2059,179,2211,173,0,US,N954UW,2158,LGA,BOS,41,184,20,59
2014,8,1,1923,23,2026,11,0,US,N949UW,2160,LGA,BOS,40,184,19,23
2014,8,1,2135,95,2250,96,0,US,N967UW,2162,LGA,BOS,41,184,21,35
2014,8,1,553,-7,653,-12,0,US,N747UW,2167,LGA,DCA,44,214,5,53
2014,8,1,652,-8,755,-4,0,US,N950UW,2169,LGA,DCA,45,214,6,52
2014,8,1,750,-10,852,-28,0,US,N963UW,2171,LGA,DCA,48,214,7,50
2014,8,1,850,-10,1004,-16,0,US,N946UW,2173,LGA,DCA,50,214,8,50
2014,8,1,952,-8,1101,-19,0,US,N959UW,2175,LGA,DCA,49,214,9,52
2014,8,1,1052,-8,1206,-9,0,US,N950UW,2177,LGA,DCA,45,214,10,52
2014,8,1,1150,-10,1256,-21,0,US,N963UW,2179,LGA,DCA,46,214,11,50
2014,8,1,1247,-13,1400,-17,0,US,N946UW,2181,LGA,DCA,41,214,12,47
2014,8,1,1355,-5,1603,47,0,US,N959UW,2183,LGA,DCA,59,214,13,55
2014,8,1,1455,-5,1702,38,0,US,N950UW,2185,LGA,DCA,59,214,14,55
2014,8,1,1653,53,1824,59,0,US,N963UW,2187,LGA,DCA,56,214,16,53
2014,8,1,1821,81,1938,73,0,US,N946UW,2189,LGA,DCA,58,214,18,21
2014,8,1,1841,41,1958,38,0,US,N959UW,2191,LGA,DCA,58,214,18,41
2014,8,1,1923,23,2050,29,0,US,N950UW,2193,LGA,DCA,43,214,19,23
2014,8,1,2050,50,2203,43,0,US,N963UW,2195,LGA,DCA,51,214,20,50
2014,8,1,2149,49,2336,83,0,US,N946UW,2197,LGA,DCA,61,214,21,49
2014,8,1,650,-9,932,-37,0,UA,N418UA,606,EWR,SEA,320,2402,6,50
2014,8,1,1606,76,1725,73,0,UA,N826UA,635,EWR,ORD,105,719,16,6
2014,8,1,1019,0,1331,-9,0,UA,N502UA,642,JFK,SFO,349,2586,10,19
2014,8,1,2155,44,56,43,0,UA,N805UA,653,EWR,LAX,322,2454,21,55
2014,8,1,627,-3,902,-4,0,UA,N434UA,657,LGA,IAH,190,1416,6,27
2014,8,1,954,-6,1108,-17,0,UA,N430UA,673,LGA,ORD,109,733,9,54
2014,8,1,2306,67,11,56,0,UA,N569UA,679,EWR,BOS,47,200,23,6
2014,8,1,846,-1,956,-19,0,UA,N462UA,684,EWR,ORD,108,719,8,46
2014,8,1,1521,16,1821,96,0,UA,N462UA,685,LGA,ORD,111,733,15,21
2014,8,1,2300,355,6,316,0,UA,N469UA,689,LGA,ORD,109,733,23,0
2014,8,1,2059,178,2231,175,0,UA,N827UA,691,LGA,ORD,106,733,20,59
2014,8,1,2132,91,2253,77,0,UA,N838UA,695,LGA,ORD,102,733,21,32
2014,8,1,1120,-4,1406,-6,0,UA,N510UA,703,JFK,LAX,322,2475,11,20
2014,8,1,1937,97,2055,72,0,UA,N825UA,708,EWR,ORD,113,719,19,37
2014,8,1,1856,176,2017,159,0,UA,N465UA,711,LGA,ORD,110,733,18,56
2014,8,1,758,-2,1105,-12,0,UA,N512UA,730,JFK,SFO,345,2586,7,58
2014,8,1,1156,-4,1450,-27,0,UA,N589UA,766,JFK,SFO,334,2586,11,56
2014,8,1,1941,41,2105,22,0,UA,N814UA,775,EWR,ORD,105,719,19,41
2014,8,1,1435,5,1734,-8,0,UA,N546UA,841,JFK,LAX,321,2475,14,35
2014,8,1,1053,-3,1344,-6,0,UA,N38467,1004,EWR,LAX,326,2454,10,53
2014,8,1,1846,17,2104,2,0,UA,N21108,1022,EWR,DEN,212,1605,18,46
2014,8,1,2241,145,153,133,0,UA,N73406,1024,EWR,SFO,340,2565,22,41
2014,8,1,852,-3,1154,11,0,UA,N21723,1025,LGA,IAH,204,1416,8,52
2014,8,1,602,0,712,-11,0,UA,N71411,1030,EWR,ORD,112,719,6,2
2014,8,1,2151,22,27,11,0,UA,N87512,1039,EWR,IAH,192,1400,21,51
2014,8,1,1938,67,2231,31,0,UA,N57857,1044,EWR,SFO,318,2565,19,38
2014,8,1,1957,55,2310,32,0,UA,N39475,1047,EWR,SFO,340,2565,19,57
2014,8,1,2155,40,50,10,0,UA,N67815,1049,EWR,SFO,331,2565,21,55
2014,8,1,2116,76,2353,31,0,UA,N78511,1054,EWR,LAX,317,2454,21,16
2014,8,1,931,3,1231,3,0,UA,N24706,1057,EWR,SNA,335,2434,9,31
2014,8,1,1824,59,2110,57,0,UA,N63820,1064,EWR,IAH,184,1400,18,24
2014,8,1,2040,10,18,-12,0,UA,N34282,1071,EWR,BQN,194,1585,20,40
2014,8,1,1953,98,2237,73,0,UA,N23707,1075,EWR,SNA,318,2434,19,53
2014,8,1,543,-2,819,7,0,UA,N39297,1098,EWR,IAH,200,1400,5,43
2014,8,1,1821,61,2105,42,0,UA,N37474,1100,EWR,SEA,312,2402,18,21
2014,8,1,1339,3,1659,35,0,UA,N73276,1106,EWR,PBI,166,1023,13,39
2014,8,1,631,1,908,-2,0,UA,N23708,1108,EWR,DFW,200,1372,6,31
2014,8,1,1814,44,2047,19,0,UA,N14115,1109,EWR,MCO,130,937,18,14
2014,8,1,2008,58,2241,42,0,UA,N73283,1128,LGA,IAH,191,1416,20,8
2014,8,1,813,3,1057,4,0,UA,N68805,1130,EWR,MCO,138,937,8,13
2014,8,1,1821,52,2027,40,0,UA,N39450,1139,EWR,DEN,206,1605,18,21
2014,8,1,712,-3,831,5,0,UA,N57439,1142,EWR,BOS,40,200,7,12
2014,8,1,616,-2,854,-2,0,UA,N73276,1144,EWR,MCO,133,937,6,16
2014,8,1,1702,78,1908,133,0,UA,N73406,1146,EWR,BOS,62,200,17,2
2014,8,1,1944,29,2222,-8,0,UA,N37466,1151,EWR,SEA,310,2402,19,44
2014,8,1,808,11,1041,1,0,UA,N39726,1162,EWR,DFW,189,1372,8,8
2014,8,1,1015,-4,1119,-13,0,UA,N76508,1163,EWR,BOS,42,200,10,15
2014,8,1,1550,59,1909,82,0,UA,N38417,1164,EWR,FLL,149,1065,15,50
2014,8,1,1744,49,2141,110,0,UA,N37468,1165,EWR,LAX,339,2454,17,44
2014,8,1,1709,10,1855,14,0,UA,N38727,1177,EWR,ORD,114,719,17,9
2014,8,1,1130,-2,1410,-8,0,UA,N14107,1179,EWR,MCO,142,937,11,30
2014,8,1,645,10,944,11,0,UA,N37263,1183,EWR,RSW,161,1068,6,45
2014,8,1,1920,51,2037,22,0,UA,N77261,1195,EWR,CLE,57,404,19,20
2014,8,1,804,-4,907,-16,0,UA,N16703,1199,EWR,BOS,46,200,8,4
2014,8,1,2113,228,21,188,0,UA,N37281,1206,EWR,SFO,336,2565,21,13
2014,8,1,1618,147,1927,180,0,UA,N33714,1219,EWR,DFW,197,1372,16,18
2014,8,1,1008,53,1250,36,0,UA,N29129,1226,EWR,LAX,312,2454,10,8
2014,8,1,2111,101,2345,74,0,UA,N72405,1242,EWR,SAN,318,2425,21,11
2014,8,1,1407,72,1813,156,0,UA,N13113,1245,EWR,MCO,131,937,14,7
2014,8,1,707,7,824,-3,0,UA,N14704,1262,EWR,ORD,110,719,7,7
2014,8,1,1219,5,1506,-3,0,UA,N16703,1264,EWR,SNA,327,2434,12,19
2014,8,1,255,360,506,327,0,UA,N14242,1266,EWR,LAS,293,2227,2,55
2014,8,1,1757,92,2143,124,0,UA,N39415,1284,EWR,SFO,366,2565,17,57
2014,8,1,834,4,1135,-9,0,UA,N34131,1289,EWR,SFO,339,2565,8,34
2014,8,1,1336,7,1650,8,0,UA,N76526,1293,EWR,SFO,336,2565,13,36
2014,8,1,2000,137,2314,147,0,UA,N78524,1295,EWR,SAN,346,2425,20,0
2014,8,1,908,14,1217,21,0,UA,N66803,1401,EWR,MIA,159,1085,9,8
2014,8,1,2040,10,2359,29,0,UA,N33203,1409,EWR,SFO,355,2565,20,40
2014,8,1,1912,43,2251,72,0,UA,N57439,1416,EWR,LAX,329,2454,19,12
2014,8,1,1948,99,2234,109,0,UA,N14704,1437,EWR,DFW,195,1372,19,48
2014,8,1,1846,222,2056,208,0,UA,N26226,1438,LGA,DEN,225,1620,18,46
2014,8,1,605,0,930,26,0,UA,N68823,1439,EWR,LAX,327,2454,6,5
2014,8,1,559,-1,709,-9,0,UA,N15712,1446,LGA,ORD,110,733,5,59
2014,8,1,856,-2,1139,3,0,UA,N69826,1457,EWR,IAH,190,1400,8,56
2014,8,1,1808,39,2118,25,0,UA,N67812,1479,EWR,LAX,323,2454,18,8
2014,8,1,1924,24,2147,26,0,UA,N73270,1481,EWR,PHX,284,2133,19,24
2014,8,1,1248,-7,1352,-18,0,B6,N296JB,34,JFK,BTV,43,266,12,48
2014,8,1,2229,34,117,24,0,B6,N641JB,1201,JFK,FLL,149,1069,22,29
2014,8,1,2224,-3,219,-4,0,B6,N605JB,1203,JFK,SJU,201,1598,22,24
2014,8,1,2119,29,25,26,0,B6,N506JB,1205,JFK,PDX,316,2454,21,19
2014,8,1,2138,118,46,126,0,B6,N510JB,1271,LGA,FLL,153,1076,21,38
2014,8,1,700,-4,916,9,0,B6,N634JB,1273,JFK,CHS,99,636,7,0
2014,8,1,1539,40,1707,44,0,EV,N11113,3267,EWR,ORF,52,284,15,39
2014,8,1,2152,0,2356,7,0,EV,N13956,3809,EWR,CLT,90,529,21,52
2014,8,1,1556,20,1713,9,0,EV,N26549,4140,EWR,RIC,53,277,15,56
2014,8,1,1306,19,1533,17,0,EV,N18114,4141,EWR,ATL,121,746,13,6
2014,8,1,1426,-9,1806,94,0,EV,N16147,4144,EWR,CHS,96,628,14,26
2014,8,1,629,-1,842,11,0,EV,N12563,4150,EWR,CVG,93,569,6,29
2014,8,1,2013,44,2232,28,0,EV,N12552,4152,EWR,ATL,108,746,20,13
2014,8,1,934,-8,1100,-33,0,EV,N13553,4120,LGA,CLE,66,419,9,34
2014,8,1,759,0,949,11,0,EV,N12924,4125,EWR,GSO,76,445,7,59
2014,8,1,1301,-4,1426,5,0,EV,N17984,4129,EWR,DCA,49,199,13,1
2014,8,1,2145,150,2313,153,0,EV,N26545,4131,EWR,RIC,64,277,21,45
2014,8,1,1626,66,1748,78,0,EV,N21197,4133,EWR,PVD,40,160,16,26
2014,8,1,634,-1,916,7,0,EV,N12921,4137,EWR,ATL,125,746,6,34
2014,8,1,807,-3,1015,10,0,EV,N17984,4166,EWR,GSP,102,594,8,7
2014,8,1,1011,16,1212,0,0,EV,N14959,4087,EWR,IND,98,645,10,11
2014,8,1,755,3,934,-1,0,EV,N23139,4099,EWR,STL,130,872,7,55
2014,8,1,1325,25,1448,32,0,EV,N19554,4104,EWR,BNA,112,748,13,25
2014,8,1,745,-6,950,2,0,EV,N19554,4111,EWR,CHS,100,628,7,45
2014,8,1,1737,2,2006,15,0,EV,N24103,4113,EWR,IND,103,645,17,37
2014,8,1,2138,113,2247,95,0,EV,N11113,4195,EWR,BNA,109,748,21,38
2014,8,1,1255,-9,1506,11,0,EV,N13968,4199,LGA,CLE,68,419,12,55
2014,8,1,1819,289,2102,336,0,EV,N16981,4175,EWR,AVL,97,583,18,19
2014,8,1,1507,-1,1850,98,0,EV,N14198,4181,EWR,MCI,153,1092,15,7
2014,8,1,956,-8,1111,-13,0,EV,N14116,4187,EWR,BNA,109,748,9,56
2014,8,1,1341,6,1555,16,0,EV,N11164,4193,EWR,MSP,140,1008,13,41
2014,8,1,841,18,1031,25,0,EV,N29906,4250,EWR,CMH,74,463,8,41
2014,8,1,1023,-1,1239,16,0,EV,N26549,4255,EWR,CHS,114,628,10,23
2014,8,1,1421,-8,1645,25,0,EV,N11176,4200,LGA,CLE,66,419,14,21
2014,8,1,831,6,1024,2,0,EV,N16981,4297,EWR,DTW,80,488,8,31
2014,8,1,2215,79,2340,74,0,EV,N12924,4224,EWR,MKE,110,725,22,15
2014,8,1,1230,147,1336,136,0,EV,N14907,4240,EWR,BUF,47,282,12,30
2014,8,1,630,0,751,13,0,EV,N14959,4241,EWR,DCA,43,199,6,30
2014,8,1,1840,11,2054,9,0,EV,N16559,4244,EWR,CVG,100,569,18,40
2014,8,1,743,-4,927,-17,0,EV,N11565,4246,EWR,DTW,83,488,7,43
2014,8,1,1335,73,1506,63,0,EV,N13988,4335,EWR,CMH,73,463,13,35
2014,8,1,2319,129,108,104,0,EV,N14153,4321,EWR,MCI,147,1092,23,19
2014,8,1,1818,206,2021,205,0,EV,N14153,4326,EWR,CLT,97,529,18,18
2014,8,1,1851,160,2120,169,0,EV,N11191,4328,EWR,MSY,166,1167,18,51
2014,8,1,554,-6,728,-15,0,EV,N16919,4334,EWR,CMH,73,463,5,54
2014,8,1,626,-4,821,-21,0,EV,N10575,4393,EWR,IND,95,645,6,26
2014,8,1,1702,174,1923,187,0,EV,N23139,4395,EWR,IND,97,645,17,2
2014,8,1,844,-1,1014,2,0,EV,N18114,4409,EWR,RIC,52,277,8,44
2014,8,1,556,-4,734,2,0,EV,N31131,4424,EWR,RDU,69,416,5,56
2014,8,1,1336,93,1451,101,0,EV,N13995,4434,EWR,MHT,39,209,13,36
2014,8,1,1052,-4,1255,-13,0,EV,N12135,4445,EWR,IND,97,645,10,52
2014,8,1,1433,8,1826,92,0,EV,N13956,4447,EWR,ATL,123,746,14,33
2014,8,1,2137,92,2315,54,0,EV,N16147,4348,EWR,MSP,140,1008,21,37
2014,8,1,754,1,947,-20,0,EV,N14198,4364,EWR,MCI,152,1092,7,54
2014,8,1,2316,107,118,95,0,EV,N11189,4467,EWR,SDF,99,642,23,16
2014,8,1,838,127,1049,139,0,EV,N13995,4471,EWR,CLT,93,529,8,38
2014,8,1,2223,100,1,87,0,EV,N29906,4411,EWR,MEM,141,946,22,23
2014,8,1,623,-7,834,-6,0,EV,N12160,4419,EWR,XNA,158,1131,6,23
2014,8,1,625,-5,742,-10,0,EV,N29917,4422,EWR,PIT,52,319,6,25
2014,8,1,1009,5,1239,27,0,EV,N14162,4495,EWR,SAV,108,708,10,9
2014,8,1,1734,125,1910,129,0,EV,N16541,4502,EWR,BNA,118,748,17,34
2014,8,1,1058,-1,1207,-9,0,EV,N14991,4510,EWR,MKE,107,725,10,58
2014,8,1,1034,-1,1142,-6,0,EV,N11140,4511,EWR,ROC,42,246,10,34
2014,8,1,1251,-7,1506,-5,0,EV,N13118,4514,EWR,MSY,165,1167,12,51
2014,8,1,1551,26,1753,55,0,EV,N13903,4580,EWR,MKE,113,725,15,51
2014,8,1,624,-6,738,-9,0,EV,N14562,4533,EWR,BUF,49,282,6,24
2014,8,1,715,-5,859,-25,0,EV,N11121,4535,EWR,MSP,144,1008,7,15
2014,8,1,830,-3,1020,-4,0,EV,N16541,4537,EWR,MEM,144,946,8,30
2014,8,1,1155,-5,1357,25,0,EV,N13123,4548,EWR,RDU,79,416,11,55
2014,8,1,1304,-1,1454,13,0,EV,N12900,4552,EWR,GSO,79,445,13,4
2014,8,1,610,-5,734,-26,0,EV,N11176,4558,LGA,CLE,64,419,6,10
2014,8,1,822,-8,1001,-20,0,EV,N13968,4559,LGA,CLE,66,419,8,22
2014,8,1,2159,165,2346,132,0,EV,N14186,4560,EWR,MCI,146,1092,21,59
2014,8,1,1148,-2,1338,-16,0,EV,N14186,4567,EWR,MCI,152,1092,11,48
2014,8,1,1624,90,1837,108,0,EV,N27190,4572,EWR,GSP,97,594,16,24
2014,8,1,1641,42,1910,56,0,EV,N12122,4638,EWR,SDF,99,642,16,41
2014,8,1,2058,-1,2326,-10,0,EV,N19966,4645,EWR,JAX,124,820,20,58
2014,8,1,2056,21,2224,7,0,EV,N26549,4672,EWR,STL,125,872,20,56
2014,8,1,719,-7,911,-18,0,EV,N15973,4676,EWR,GRR,94,605,7,19
2014,8,1,1215,51,1447,60,0,EV,N14902,4679,EWR,JAX,128,820,12,15
2014,8,1,1701,55,1946,92,0,EV,N14116,4691,EWR,OMA,161,1134,17,1
2014,8,1,2225,10,2329,7,0,EV,N12567,4695,EWR,MHT,42,209,22,25
2014,8,1,1022,-5,1155,-7,0,EV,N27190,4662,EWR,RDU,72,416,10,22
2014,8,1,2041,176,2216,158,0,EV,N709EV,4895,LGA,CLE,64,419,20,41
2014,8,1,1256,16,1456,23,0,EV,N200PQ,4898,EWR,DTW,89,488,12,56
2014,8,1,1804,79,2000,77,0,EV,N760EV,4900,EWR,DTW,77,488,18,4
2014,8,1,1024,-6,1202,-29,0,EV,N608QX,5005,LGA,CMH,76,479,10,24
2014,8,1,1104,-1,1214,-4,0,EV,N14153,4633,EWR,BTV,46,266,11,4
2014,8,1,933,-1,1052,7,0,EV,N12900,4636,EWR,DCA,47,199,9,33
2014,8,1,1727,-3,1913,-11,0,EV,N761ND,4943,LGA,RDU,73,431,17,27
2014,8,1,606,-9,752,-13,0,EV,N758EV,4963,EWR,MSP,141,1008,6,6
2014,8,1,1714,19,1901,27,0,EV,N12569,4702,EWR,GSO,76,445,17,14
2014,8,1,1204,-7,1315,-7,0,EV,N14953,4703,EWR,BTV,46,266,12,4
2014,8,1,1058,0,1233,-4,0,EV,N24103,4711,EWR,STL,129,872,10,58
2014,8,1,925,-4,1127,-1,0,EV,N11548,4714,EWR,CLT,85,529,9,25
2014,8,1,1945,75,2111,59,0,EV,N719EV,5021,LGA,RIC,56,292,19,45
2014,8,1,911,26,1135,20,0,EV,N615QX,5027,LGA,SAV,108,722,9,11
2014,8,1,819,-11,1020,-12,0,EV,N761ND,5057,LGA,CMH,77,479,8,19
2014,8,1,804,-1,1028,18,0,EV,N750EV,5151,LGA,CLT,101,544,8,4
2014,8,1,839,-6,945,-11,0,EV,N13988,4696,EWR,MHT,40,209,8,39
2014,8,1,2147,172,2342,163,0,EV,N18114,4700,EWR,CLT,91,529,21,47
2014,8,1,1842,110,2039,112,0,EV,N13908,4701,EWR,DAY,83,533,18,42
2014,8,1,1323,-6,1607,78,0,EV,N709EV,5220,LGA,SYR,39,198,13,23
2014,8,1,1614,28,1758,24,0,EV,N755EV,5185,LGA,RIC,56,292,16,14
2014,8,1,824,-6,1009,-15,0,EV,N748EV,5188,LGA,RDU,77,431,8,24
2014,8,1,1938,68,2123,40,0,EV,N678CA,5203,EWR,DTW,73,488,19,38
2014,8,1,2112,87,2,117,0,EV,N858AS,5254,LGA,CAE,95,617,21,12
2014,8,1,1700,141,1824,135,0,EV,N615QX,5259,LGA,ORF,54,296,17,0
2014,8,1,2136,131,2306,127,0,EV,N708EV,5367,LGA,MKE,100,738,21,36
2014,8,1,1359,0,1727,114,0,EV,N371CA,5404,LGA,BNA,120,764,13,59
2014,8,1,2237,127,37,116,0,EV,N371CA,5235,LGA,TVC,92,655,22,37
2014,8,1,939,-6,1211,4,0,EV,N931EV,5237,LGA,CAE,95,617,9,39
2014,8,1,1005,-5,1156,-31,0,EV,N713EV,5325,LGA,GRR,87,618,10,5
2014,8,1,752,-7,941,-8,0,EV,N600QX,5337,LGA,GSO,84,461,7,52
2014,8,1,2058,178,2230,168,0,EV,N744EV,5340,LGA,BGR,52,378,20,58
2014,8,1,926,-4,1035,-24,0,EV,N755EV,5453,LGA,MKE,103,738,9,26
2014,8,1,900,-10,1009,-24,0,EV,N709EV,5457,LGA,SYR,41,198,9,0
2014,8,1,1329,64,1635,114,0,EV,N748EV,5383,LGA,CHS,99,641,13,29
2014,8,1,1923,223,2107,208,0,EV,N713EV,5509,LGA,GSO,76,461,19,23
2014,8,1,1458,93,1727,127,0,EV,N744EV,5469,LGA,CMH,73,479,14,58
2014,8,1,1203,53,1319,43,0,EV,N720EV,5587,LGA,BTV,42,258,12,3
2014,8,1,2210,85,16,80,0,EV,N755EV,5431,LGA,CHS,94,641,22,10
2014,8,1,1808,59,2008,43,0,EV,N752EV,5547,LGA,CVG,86,585,18,8
2014,8,1,840,10,1046,8,0,EV,N12175,5678,EWR,CVG,99,569,8,40
2014,8,1,1910,115,2040,119,0,EV,N16963,5795,EWR,PIT,53,319,19,10
2014,8,1,1236,8,1433,15,0,EV,N13908,5796,EWR,CLT,86,529,12,36
2014,8,1,1312,34,1435,36,0,EV,N14562,5797,EWR,RIC,52,277,13,12
2014,8,1,1609,54,1856,65,0,EV,N16987,5811,EWR,JAX,122,820,16,9
2014,8,1,1009,10,1140,26,0,EV,N827AS,5711,JFK,IAD,43,228,10,9
2014,8,1,1452,23,1632,39,0,EV,N836AS,5712,JFK,IAD,68,228,14,52
2014,8,1,1433,-2,1741,99,0,EV,N835AS,5713,LGA,IAD,74,229,14,33
2014,8,1,2252,202,2354,180,0,EV,N825AS,5714,JFK,IAD,41,228,22,52
2014,8,1,557,-3,702,-13,0,EV,N836AS,5716,JFK,IAD,42,228,5,57
2014,8,1,910,0,1114,-21,0,EV,N605QX,5299,LGA,CHS,97,641,9,10
2014,8,1,2059,84,2203,66,0,EV,N11181,6049,EWR,IAD,40,212,20,59
2014,8,1,805,-4,1006,-15,0,EV,N16178,5992,EWR,OMA,155,1134,8,5
2014,8,1,1953,353,2153,362,0,EV,N14920,6081,EWR,MEM,139,946,19,53
2014,8,1,845,105,1008,108,0,EV,N22971,5820,EWR,BNA,116,748,8,45
2014,8,1,902,73,1054,66,0,EV,N14542,5822,EWR,DAY,84,533,9,2
2014,8,1,1254,-6,1404,-11,0,EV,N11137,6054,EWR,IAD,42,212,12,54
2014,8,1,1709,68,1909,86,0,EV,N14953,6178,EWR,STL,129,872,17,9
2014,8,1,657,0,915,0,0,F9,N208FR,503,LGA,DEN,215,1620,6,57
2014,8,1,1922,172,2138,168,0,F9,N209FR,507,LGA,DEN,217,1620,19,22
2014,8,1,1332,3,1708,69,0,FL,N284AT,160,LGA,ATL,123,762,13,32
2014,8,1,17,457,224,434,0,FL,N932AT,162,LGA,ATL,111,762,0,17
2014,8,1,955,0,1217,-13,0,FL,N952AT,164,LGA,ATL,119,762,9,55
2014,8,1,1749,44,1914,39,0,FL,N980AT,186,LGA,CAK,62,397,17,49
2014,8,1,1104,64,1538,58,0,HA,N392HA,51,JFK,HNL,616,4983,11,4
2014,8,1,807,-8,945,-5,0,MQ,N528MQ,2809,LGA,STL,133,888,8,7
2014,8,1,621,-8,807,-12,0,MQ,N520MQ,2810,LGA,DTW,75,502,6,21
2014,8,1,1827,202,2036,216,0,MQ,N679MQ,2815,JFK,CLE,85,425,18,27
2014,8,1,1049,-10,1252,8,0,MQ,N847MQ,2789,LGA,ILM,90,500,10,49
2014,8,1,1507,7,1857,127,0,MQ,N667MQ,2793,JFK,CMH,75,483,15,7
2014,8,1,1435,36,1708,74,0,MQ,N819MQ,2796,LGA,DAY,85,549,14,35
2014,8,1,2012,32,2133,8,0,MQ,N518MQ,2839,LGA,STL,119,888,20,12
2014,8,1,1031,31,1154,14,0,MQ,N525MQ,2919,LGA,STL,126,888,10,31
2014,8,1,1213,-7,1339,-16,0,MQ,N507MQ,2876,LGA,STL,124,888,12,13
2014,8,1,1642,2,1829,19,0,MQ,N939MQ,2949,JFK,BNA,115,765,16,42
2014,8,1,1606,7,1957,103,0,MQ,N635MQ,2963,JFK,CVG,95,589,16,6
2014,8,1,1451,-4,1707,32,0,MQ,N544MQ,3029,LGA,STL,136,888,14,51
2014,8,1,2001,-4,2121,-4,0,MQ,N659MQ,3011,LGA,RIC,58,292,20,1
2014,8,1,1257,-8,1535,70,0,MQ,N840MQ,3012,LGA,RIC,64,292,12,57
2014,8,1,2012,43,2127,28,0,MQ,N801MQ,3099,LGA,ORF,58,296,20,12
2014,8,1,1508,8,1730,45,0,MQ,N801MQ,3199,LGA,GSO,77,461,15,8
2014,8,1,1752,152,2025,160,0,MQ,N685MQ,3202,JFK,IND,95,665,17,52
2014,8,1,2146,36,2340,60,0,MQ,N5PBMQ,3257,LGA,RDU,69,431,21,46
2014,8,1,1948,49,2137,43,0,EV,N12967,4368,EWR,DAY,86,533,19,48
2014,8,1,2231,122,29,110,0,EV,N14950,4370,EWR,CHS,98,628,22,31
2014,8,1,1439,-1,1651,52,0,EV,N11548,4372,EWR,DCA,39,199,14,39
2014,8,1,1957,82,2145,64,0,EV,N11565,4382,EWR,DTW,78,488,19,57
2014,8,1,2334,125,39,106,0,EV,N16541,4389,EWR,ROC,42,246,23,34
2014,8,1,1153,-6,1359,15,0,MQ,N520MQ,3281,LGA,CMH,73,479,11,53
2014,8,1,1503,3,1759,74,0,MQ,N621MQ,3231,JFK,PIT,54,340,15,3
2014,8,1,1325,20,1642,97,0,MQ,N811MQ,3340,LGA,TYS,108,647,13,25
2014,8,1,2026,106,2220,115,0,MQ,N523MQ,3349,LGA,LIT,147,1085,20,26
2014,8,1,1235,-5,1412,-3,0,MQ,N853MQ,3361,JFK,RDU,77,427,12,35
